nct_id,start_year,duration,num_facilities,has_us_facility,minimum_age_years,maximum_age_years,is_cancer,enrolled,droprate,num_dropped
NCT00387764,2006,39.0,58.0,False,18.0,,True,80,0.3875,31.0
NCT00652340,2008,26.0,47.0,True,18.0,,True,120,0.058333333333333334,7.0
NCT00308555,2006,34.0,1.0,True,18.0,,False,24,0.125,3.0
NCT00712166,2008,13.0,40.0,True,6.0,,False,160,0.00625,1.0
NCT00360568,2006,40.0,22.0,True,30.0,,False,62,0.11290322580645161,7.0
NCT00555568,2007,36.0,2.0,True,18.0,,False,298,0.19463087248322147,58.0
NCT01981616,2013,8.0,1.0,False,18.0,39.0,False,127,0.015748031496062992,2.0
NCT01256502,2010,24.0,1.0,True,18.0,,False,160,0.0625,10.0
NCT00472199,2007,14.0,42.0,False,18.0,85.0,False,331,0.28700906344410876,95.0
NCT00612508,2008,12.0,1.0,True,18.0,35.0,False,14,0.5,7.0
NCT01877668,2013,23.0,123.0,True,18.0,,False,422,0.11611374407582939,49.0
NCT00594178,2008,57.0,1.0,True,18.0,70.0,False,17,0.29411764705882354,5.0
NCT01091246,2010,4.0,110.0,True,2.0,17.0,False,2312,0.02768166089965398,64.0
NCT00816023,2008,9.0,29.0,True,18.0,85.0,False,276,0.13043478260869565,36.0
NCT00909480,2009,13.0,88.0,True,18.0,,False,457,0.17286652078774617,79.0
NCT01163279,2010,14.0,1.0,False,65.0,90.0,False,19,0.10526315789473684,2.0
NCT00877383,2009,10.0,176.0,True,40.0,,False,1142,0.05779334500875657,66.0
NCT01334515,2011,27.0,76.0,True,1.0,30.0,True,52,0.7884615384615384,41.0
NCT00825994,2009,7.0,1.0,True,40.0,,False,31,0.16129032258064516,5.0
NCT00798759,2008,5.0,,,18.0,,True,236,0.08898305084745763,21.0
NCT00530946,2007,7.0,17.0,False,20.0,79.0,False,165,0.04242424242424243,7.0
NCT01645111,2012,18.0,1.0,True,,,False,50,0.3,15.0
NCT01606202,2012,30.0,1.0,False,18.0,,False,116,0.08620689655172414,10.0
NCT00960375,2009,47.0,2.0,True,18.0,75.0,False,179,0.2346368715083799,42.0
NCT00762268,2008,36.0,1.0,True,18.0,65.0,False,17,0.17647058823529413,3.0
NCT00694109,2008,78.0,33.0,True,12.0,,True,144,0.8125,117.0
NCT01215968,2010,10.0,1.0,False,18.0,75.0,False,38,0.23684210526315788,9.0
NCT01196078,2010,46.0,1.0,False,70.0,,True,114,0.6140350877192983,70.0
NCT01741701,2012,22.0,1.0,True,30.0,,False,33,0.21212121212121213,7.0
NCT00436917,2007,26.0,2.0,True,18.0,120.0,True,60,0.9,54.0
NCT00438815,2007,30.0,30.0,True,1.0,,False,113,0.6194690265486725,70.0
NCT00587158,2007,58.0,2.0,True,18.0,,False,100,0.13,13.0
NCT02226003,2014,17.0,,,18.0,,False,291,0.030927835051546393,9.0
NCT01722266,2012,17.0,1.0,True,18.0,75.0,False,72,0.125,9.0
NCT01388491,2011,11.0,30.0,False,18.0,40.0,False,293,0.2150170648464164,63.0
NCT00275002,2006,53.0,11.0,True,,21.0,True,41,0.926829268292683,38.0
NCT00906971,2009,11.0,1.0,False,4.0,18.0,False,72,0.1527777777777778,11.0
NCT02254460,2014,0.0,1.0,False,7.0,10.0,False,25,0.04,1.0
NCT00468650,2007,8.0,10.0,False,18.0,,False,117,0.05982905982905983,7.0
NCT02348723,2015,18.0,90.0,True,18.0,,False,678,0.07964601769911504,54.0
NCT01000610,2009,50.0,4.0,False,18.0,,False,18,0.3333333333333333,6.0
NCT02071082,2014,11.0,24.0,True,18.0,,False,79,0.11392405063291139,9.0
NCT01722877,2012,22.0,2.0,True,18.0,,False,29,0.06896551724137931,2.0
NCT00688740,2008,153.0,20.0,True,18.0,70.0,True,1491,0.06773977196512408,101.0
NCT01365507,2011,10.0,42.0,True,18.0,,False,276,0.06521739130434782,18.0
NCT00039741,2002,85.0,31.0,True,,18.0,False,266,0.19548872180451127,52.0
NCT00720226,2008,74.0,1.0,True,40.0,,False,106,0.10377358490566038,11.0
NCT00468676,2007,41.0,1.0,True,18.0,80.0,False,214,0.1308411214953271,28.0
NCT00842543,2009,37.0,1.0,True,6.0,10.0,False,39,0.23076923076923078,9.0
NCT02709096,2016,2.0,1.0,True,18.0,40.0,False,33,0.06060606060606061,2.0
NCT00310375,2006,115.0,51.0,True,18.0,75.0,False,181,0.8784530386740331,159.0
NCT01901185,2013,6.0,13.0,True,18.0,,False,77,0.025974025974025976,2.0
NCT00678639,2008,14.0,1.0,True,18.0,,False,110,0.01818181818181818,2.0
NCT01738984,2012,24.0,2.0,True,18.0,45.0,False,499,0.20641282565130262,103.0
NCT00681564,2008,34.0,2.0,False,25.0,,False,102,0.13725490196078433,14.0
NCT00780910,2008,23.0,1.0,False,20.0,65.0,False,109,0.01834862385321101,2.0
NCT02251652,2014,20.0,1.0,True,18.0,,False,16,0.0625,1.0
NCT01031706,2009,34.0,1.0,True,5.0,12.0,False,23,0.13043478260869565,3.0
NCT01959581,2013,29.0,3.0,True,0.08333333333333333,6.0,False,30,0.16666666666666666,5.0
NCT00960115,2009,65.0,1.0,False,20.0,,True,178,0.19101123595505617,34.0
NCT00544167,2007,8.0,8.0,True,18.0,,True,45,0.6444444444444445,29.0
NCT01015118,2009,41.0,281.0,True,18.0,,False,1366,0.7291361639824304,996.0
NCT01144715,2010,39.0,2.0,True,21.0,,False,99,0.0707070707070707,7.0
NCT01326533,2011,24.0,1.0,True,18.0,85.0,False,32,0.125,4.0
NCT02625220,2015,1.0,12.0,True,18.0,39.0,False,177,0.03954802259887006,7.0
NCT01725217,2012,4.0,4.0,False,2.0,,False,198,0.005050505050505051,1.0
NCT00874549,2009,3.0,6.0,True,56.0,,False,216,0.037037037037037035,8.0
NCT00708643,2008,3.0,1.0,False,17.0,,False,80,0.0125,1.0
NCT02369341,2015,1.0,2.0,False,18.0,,False,121,0.008264462809917356,1.0
NCT01961323,2013,48.0,1.0,True,18.0,,False,70,0.7,49.0
NCT01113580,2010,0.0,1.0,False,18.0,,False,120,0.008333333333333333,1.0
NCT00618722,2008,14.0,6.0,False,25.0,65.0,False,85,0.1411764705882353,12.0
